OT,FECHA,PLACA,C_USUARIO,C_SEGURO,C_BROKER,C_TIPOOT,C_RECORDATORIO,KM,FHSALIDA,VIN,C_ESTADO,FHACTUALREG,COLOR,REQUERIMIENTO
10000994,30/12/2025 09:19:50 AM,F5Q358 ,10003188,99,,R,,147494,31/12/2025 09:00:14 AM,1FM5K8D82EGA94486,S7,30/12/2025 09:32:19 AM,GRIS,Cliente solicita: * REVISAR FUNCIONAMIENTO RESPALDAR ASIENTO PILOTO. * REVISAR SUNROOF. * COTIZAR TAPIZ ASIENTO PILOTO. * REVISAR CAMARA DE RETROCESO IMAGEN INVERTIDA. * COLOCAR EMBLEMA POSTERIOR DE MALETERA. * COTIZAR PINTURA. * COTIZAR DIRECCIONAL DE ESPEJO EXT. DERECHO. * COTIZAR PERILLA Y COBERTOR DE MECANISMO DE ASIENTO POST. IZQ. * COTIZAR PLUMILLAS.
10000995,30/12/2025 04:17:13 PM,ANU656 ,10003090,99,,R,,82791,04/02/2026 12:00:31 PM,WDDSJ4CB7FN262447,S6,06/01/2026 02:29:28 PM,BLANCO,Cliente solicita: * REVISAR TESTIGOS EN EL TABLERO.
10001008,08/01/2026 10:27:38 AM,AXK660 ,10003195,99,,R,,30197,20/01/2026 06:07:04 PM,SALVA2BG6HH191406,S6,20/01/2026 06:06:58 PM,MARRON,Check prendido 
10001017,12/01/2026 12:17:45 PM,BHD686 ,10003197,99,,R,,38677,20/01/2026 06:46:14 PM,JTMWD3EV0JJ144177,S6,20/01/2026 06:45:41 PM,PLATA,Cliente solicita: * PYP LATERAL DERECHO.
10001018,12/01/2026 03:44:19 PM,AUC032 ,10002736,99,,R,,88746,29/01/2026 08:03:36 PM,3HGRM3850GG601057,S6,29/01/2026 08:03:31 PM,ROJO COPPER,MANTENIMIENTO DE INYECTORES PLANCHADO Y PINTURA PARACH DELT. POST. GUARDAFANGO DELT
10001020,12/01/2026 04:02:21 PM,D6F302 ,10003196,99,,R,,191662,20/01/2026 06:59:08 PM,2FMDK4JC4DBA92922,S6,13/01/2026 02:48:19 PM,AZUL,Cliente solicita: * REALIZAR MANTENIMIENTO SEGUN PPTO. * REVISAR SENSOR DE NIVEL AGUA LIMPIAPARABRISAS. * CAMBIO DE SENSOR TPMS. CLIENTE TRAE RPTO. * CAMBIO DE CAMARA DE RETROCESO. CLIENTE TRAE RPTO.
10001041,26/01/2026 10:46:47 AM,BJY249 ,10003136,99,,R,,22562,31/01/2026 02:40:39 PM,19XFC2660KE500096,S6,31/01/2026 02:40:34 PM,AZUL,Cliente solicita. * PYP PARTES AFECTADAS.
10001042,26/01/2026 11:50:35 AM,B6R357 ,10000074,99,,R,,123482,29/01/2026 08:18:58 PM,VF1VY0CAVBC366821,S6,27/01/2026 06:48:09 PM,NEGRO METALICO,"REVISAR A/C NO ENFRIA BIEN CONFIGURAR EL INTERVALO DE SERVICIO A 10,000 km"
10001043,26/01/2026 12:14:46 PM,C9K433 ,10002877,99,,R,,225677,16/02/2026 07:05:08 PM,5FNYF4850CB602752,S6,02/02/2026 01:27:55 PM,AZUL BALI,NO AGUANTA MINIMO ( TIEMBLA Y SE APAGA ) MOTOR CASCABELEA Y SE APAGA PALIERES SUENAN AL GIRAR SONIDO INFERIOR COMO GOLPETEO MATELICO AL PASAR POR ENCALAMINADO SERVICIO MANTEIMIENTO REVISION GENERAL 
10001045,27/01/2026 07:41:20 PM,BXV727 ,10003204,99,,R,,30122,29/01/2026 08:20:41 PM,JTFMAHAW1R8058723,S9,29/01/2026 08:20:35 PM,NEGRO,Cliente solicita: * SERVICIO PREVENTIVO (CLIENTE TRAE RPTOS.)
10001049,28/01/2026 10:16:17 AM,CEG230 ,10002921,99,,R,,34492,23/02/2026 01:40:52 PM,3N1AB8AE4PY212765,S6,16/02/2026 09:33:00 AM,GRIS METALICO,"PYP LATERAL LH PUERTA PILOTO , ESPEJO LH FEBRERO 16 REINGRESO 35,173 KM"
10000939,20/11/2025 08:37:56 AM,F2D068 ,10000083,99,,R,,91162,20/11/2025 06:06:29 PM,JF1GP7LC5DG072571,S6,20/11/2025 06:07:16 PM,GRIS OSCURO METALICO,Cliente solicita: * SERVICIO DE MANTENIMIENTO.
10000942,21/11/2025 10:22:52 AM,BJF582 ,10002896,99,,R,,65430,22/11/2025 01:57:45 PM,1C4RDHAG3JC306860,S6,24/11/2025 07:45:18 PM,GRIS,Cliente solicita: * SERVICIO DE MATENIMIENTO PREVENTIVO.
10000949,26/11/2025 08:23:16 AM,BRD472 ,10002857,99,,R,,44209,09/01/2026 08:26:11 AM,YV1LF10ACL1554353,S6,26/11/2025 08:25:24 AM,GRIS,"Cliente solicita: * REVISAR A/C, DEMORA EN ENFRIAR Y POR EL LADO IZQUIERDO LA TEMPERATURA ES MAS ALTA. * REVISAR MANDOS DE TIMON A VECES NO FUNCIONAN."
10000984,22/12/2025 09:05:45 AM,A3K195 ,10002887,99,,R,,151723,07/03/2026 11:04:59 AM,KMHSG81BBAU593406,S6,31/12/2025 12:13:17 PM,NEGRO,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISAR SONIDO EN EL MOTOR.
10000987,26/12/2025 12:44:25 PM,BKQ072 ,10003126,99,,R,,81225,04/02/2026 11:57:17 AM,WDDZF4CB9JA442576,S6,29/12/2025 09:22:25 AM,PLATA,Serv. mantenimiento Cambio de pastillas de freno delt. y post. Balanceo de ruedas Rotar llanta lado izquierdo
10000991,29/12/2025 08:29:39 AM,ARK250 ,10003183,99,,R,,137348,29/12/2025 05:43:47 PM,3HGRU5730GM502194,S6,29/12/2025 05:43:41 PM,GRIS,Cambio de soportes de motor
10000992,29/12/2025 11:38:39 AM,AWQ604 ,10001845,99,,R,,83086,29/12/2025 01:32:32 PM,5KBYF5850HB600161,S6,29/12/2025 01:32:25 PM,,Cliente solicita: * CARGA DE GAS Y SELLADOR.
10000996,31/12/2025 08:52:26 AM,BCP432 ,10002953,99,,R,,65115,31/12/2025 12:26:34 PM,1HGRW1840JL500598,S6,31/12/2025 12:26:29 PM,AZUL OBSIDIAN,Cliente solicita: * MANTENIMIENTO MAYOR. * CAMBIO DE ACEITE DE TRANSMISION.
10000997,31/12/2025 12:19:20 PM,F2W019 ,10002794,99,,R,,128254,14/02/2026 02:44:30 PM,KMHJM81BP7U701787,S6,14/02/2026 02:44:25 PM,AZUL OSCURO,Cliente solicita: * PLACHADO Y PINTURA.
10001007,07/01/2026 09:21:26 AM,ANK886 ,10003158,99,,R,,169879,07/02/2026 12:51:44 PM,VF3AAKFT0G8750638,S6,08/01/2026 06:34:30 PM,BLANCO BANQUISE,Cliente solicita: * CAMBIO DE ACEITE Y FILTRO. * REVISAR TESTIGO DE FOCO EN EL TABLERO. * VERIFICAR FUGA DE ACEITE.
10001012,09/01/2026 08:26:16 AM,BRD472 ,10002857,99,,R,,44964,09/01/2026 02:42:19 PM,YV1LF10ACL1554353,S7,09/01/2026 02:42:06 PM,GRIS,Cliente solicita: * CAMBIO DE NEUMATICO. * CARGA DE GAS.
10001013,09/01/2026 08:49:42 AM,D6F302 ,10003196,99,,R,,191590,12/01/2026 04:02:06 PM,2FMDK4JC4DBA92922,S9,12/01/2026 04:21:13 PM,AZUL,Cliente solicita: * REVISION PARA MANTENIMIENTO. * DIAGNOSTICO TESTIGOS DE ALERTA.
10001021,14/01/2026 08:31:44 AM,AZW331 ,10002781,99,,R,,44550,20/01/2026 06:59:26 PM,JTDKD383XJ1600008,S6,14/01/2026 05:43:24 PM,GRIS OSCURO METALICO,Mantenimiento preventivo
10001050,28/01/2026 03:51:46 PM,C4Z532 ,10003206,99,,R,,75806,31/01/2026 09:48:58 AM,JHLRE38308C203902,S7,29/01/2026 08:24:57 PM,BEIGE,Cliente solicita: * CAMBIO DE PASTILLAS DE FRENO DEL. Y POST.
10001054,29/01/2026 12:09:11 PM,C5K411 ,10003040,99,,R,,255313,13/04/2026 04:14:38 PM,5FNYF4850CB601785,S6,07/03/2026 11:07:46 AM,NEGRO,REVISAR RUIDO EN DIRECCION ( PROBO FABIAN) RUIDO COMO DE RONQUIDO CHILLIDO EN LOS NEUMATICOS ( NUEVOS )
10001055,29/01/2026 12:13:13 PM,ATP173 ,10003040,99,,R,,205472,04/02/2026 12:21:28 PM,5KBYF5810GB601902,S9,29/01/2026 12:14:26 PM,BLANCO,FUGA DE ACEITE FALLA ELECTRONICA
10001056,30/01/2026 09:58:53 AM,C0G441 ,10002968,99,,R,,91585,23/02/2026 01:41:21 PM,WDBRF42H67F851578,S6,31/01/2026 09:47:50 AM,PLATA,REVISAR CLAXON REVISAR A/C
10001060,02/02/2026 09:25:11 AM,BVM634 ,10003161,99,,R,,14981,04/02/2026 12:22:59 PM,19XFC1680LE500081,S6,02/02/2026 09:29:21 AM,BLANCO,Cliente solicita: * CAMBIO DE BATERIA A DOMICILIO.
10001062,02/02/2026 12:57:43 PM,B0U124 ,10000438,99,,R,,96645,14/02/2026 02:21:14 PM,5FNYF4850BB603495,S6,14/02/2026 02:21:08 PM,AZUL,"Cliente solicita: * REPARAR TAPA ARTICULADA DE GUANTERA CENTRAL. * PULIR FAROS DELANTEROS ESTAN OPACOS. * RETOCAR FUNDA DELANTERA DE PARACHOQUE LADO DERECHO. * REVISAR SOPORTES DE MOTOR Y BOCINAS, SE PERCIBE UN GOLPETEO AL ACELERAR Y DESACELERAR. * CAMBIAR FOCO DE FARO NEBLINERO IZQUIERDO. * COLOCAR COPA DE ARO."
10000926,07/11/2025 06:00:05 PM,D7F336 ,10003159,99,,R,,69712,07/11/2025 06:04:08 PM,VF1LZBV0TDC269712,S6,07/11/2025 06:04:02 PM,MARRON,Cliente solicita: * CAMBIO DE 02 NEUMATICOS. * CAMBIO DE 02 PITONES. * BALANCEO.
10000981,19/12/2025 06:22:57 PM,BAU819 ,10002872,99,,R,,117260,,MM7UR4DD3KW936792,I0,31/03/2026 03:44:46 PM,BLANCO,Cliente solicita: * DIAGNOSTICO GENERAL. * TESTIGO CHECK ENGINE ENCENDIDO.
10000998,02/01/2026 01:37:06 PM,A0Y125 ,10003190,99,,R,,48153,08/01/2026 06:55:17 PM,5FNYF4850BB601974,S6,08/01/2026 06:55:10 PM,NEGRO,Cliente solicita: * REVISION POR FUGA DE ACEITE.
10001000,03/01/2026 12:44:46 PM,BTA426 ,10000005,99,,R,,51569,08/01/2026 06:58:22 PM,JMYXTCW5W9Z000405,S6,08/01/2026 06:58:17 PM,PLATA,Caneria de freno post. der. de freno
10001003,05/01/2026 07:00:00 PM,BBE930 ,10002987,99,,R,,105740,20/01/2026 05:12:57 PM,LVAV3BD31KN005184,S6,20/01/2026 05:12:53 PM,BLANCO,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISION DE FRENOS. * REVISION TESTIGO CHECK ENGINE ENCENDIDO. * REVISAR EMBRAGUE. NO DESARROLLA BIEN.
10001005,07/01/2026 08:14:53 AM,ASX209 ,10003194,99,,R,,94031,08/01/2026 06:35:22 PM,JMYXTGF2WGJ000130,S6,08/01/2026 01:05:45 PM,GRIS,Cliente solicita: * MOTOR DEMORA EN ARRANCAR SOBRE TODO CUANDO ESTA EN DESNIVEL. * FRENO ESPONJOSO. * DEMORA EN ACELERAR. * REVISAR QUE MANTENIMIENTO LE CORRESPONDE.
10001006,07/01/2026 08:27:12 AM,D8V110 ,10000074,99,,R,,132574,08/01/2026 06:25:26 PM,JM8KE2W72E0204432,S7,08/01/2026 06:25:21 PM,NEGRO,Vehiculo llega en grua. Cliente solicita: * REVISAR MOTOR SE APAGO EN MARCHA.
10001016,12/01/2026 12:16:27 PM,BYA218 ,10003177,99,,R,,111122,20/01/2026 06:48:10 PM,JMYLYV98W8J001635,S6,19/01/2026 07:57:28 PM,PLATA,Cliente solicita: * PYP PARTE POSTERIOR. * REVISAR SONIDO DELANTERO DERECHO.
10001064,03/02/2026 09:39:15 AM,AKS656 ,10003204,99,,R,,139383,28/02/2026 12:53:18 PM,MMBGYKH40FF002400,S6,24/02/2026 06:35:57 PM,GRIS OSCURO,SERVICIO MANTENIMIENTO TESTIGO FRENO DE MANO REVISAR LUCES EN GENERAL RUIDO EN MINIMO COMO ALGO SUELTO ALTURA DEL MOTOR 
10001065,03/02/2026 09:59:41 AM,AKW540 ,10000054,99,,R,,83700,23/02/2026 01:41:43 PM,3HGRM3850FG600965,S6,14/02/2026 02:22:27 PM,NEGRO,SERVICIO MANTENIMIENTO REVISAR FRENOS REVISAR BATERIA REVISAR ACEITE CAJA REVISAR FUGA LEVE POR TAPA BALANCINES
10001066,04/02/2026 08:43:33 AM,CDJ596 ,10003210,99,,R,,42649,04/02/2026 12:25:59 PM,VF3M45GYVPS005952,S9,04/02/2026 09:09:13 AM,ROJO ULTIMATE,REVISAR RUIDO EN RUEDAS DELANTERAS ( PROBO CON FABIAN)
10001067,04/02/2026 09:36:35 AM,A2L102 ,10002817,99,,R,,153625,14/02/2026 02:23:12 PM,JHLRE3830AC200355,S6,04/02/2026 09:37:19 AM,NEGRO CRYSTAL,REVISAR AC -COMPRESORA AC
10001068,05/02/2026 08:27:16 AM,F5Q358 ,10003188,99,,R,,149654,14/02/2026 02:26:22 PM,1FM5K8D82EGA94486,S6,14/02/2026 02:25:55 PM,GRIS,SERVICIO MANTENIMIENTO CON PRESUPUESTO APROBADO
10001069,05/02/2026 08:45:36 AM,BFS475 ,10003172,99,,R,,65401,13/02/2026 09:06:29 AM,VF1RZG00XKC312347,S6,12/02/2026 09:21:42 AM,BLANCO,SERVICIO MANTENIENTO MAYOR
10001071,05/02/2026 10:00:28 AM,BPG517 ,10003111,99,,R,,51148,14/02/2026 02:28:53 PM,5KBYF5850LB600209,S6,14/02/2026 02:28:17 PM,AZUL,SERVICIO DE MANTENIMIENTO MAYOR
10001074,06/02/2026 01:43:52 PM,ATP173 ,10003040,99,,R,,205771,14/02/2026 02:35:25 PM,5KBYF5810GB601902,S7,14/02/2026 02:35:12 PM,BLANCO,REVISAR FALLA ELECTRONICA REVISAR FUGA DE ACEITE 
10001077,07/02/2026 12:51:53 PM,ANK886 ,10003158,99,,R,,172355,14/02/2026 02:50:23 PM,VF3AAKFT0G8750638,S6,07/02/2026 12:58:22 PM,BLANCO BANQUISE,Cliente solicita: * REVISAR LUCES DELANTERAS SE QUEDAN ENCENDIDAS. * REVISAR MOTOR SE APAGA EN FRIO.
10001078,09/02/2026 10:33:15 AM,ACV595 ,10002840,99,,R,,141921,14/02/2026 02:51:18 PM,WBA3A110XFJ614648,S6,09/02/2026 10:35:00 AM,BLANCO ALPINO,Cliente solicita: * REVISAR PARTE BAJA ROZO CON UN ROMPEMUELLE.
10001079,09/02/2026 11:44:44 AM,BWO542 ,10003025,99,,R,,35894,14/02/2026 02:56:17 PM,TSMYDA1S1NMA16757,S6,14/02/2026 02:55:26 PM,GRIS,SERVICIO MANTENIMIENTO
10001080,09/02/2026 04:35:42 PM,B0H212 ,10003205,99,,R,,92557,14/02/2026 02:56:43 PM,WDBRF46H87F911841,S9,09/02/2026 04:41:25 PM,GRIS,REVISAR SUSPENSION AL PARECER HA PERDIDO ALTURA REVISAR FRENOS TESTIGO SERVICIO REBAZADO EN TABLERO
10000925,07/11/2025 09:29:43 AM,AMN375 ,10003017,99,,R,,66657,17/11/2025 05:52:41 PM,WAUZZZ8R8FA137546,S6,12/11/2025 05:53:33 PM,GRIS,Cliente solicita: * REVISAR TESTIGO DE SERVICIO PENDIENTE. * REALIZAR SERVICIO DE MANTENIMIENTO.
10000941,21/11/2025 09:24:24 AM,AZR005 ,10002843,99,,R,,75541,22/11/2025 01:56:32 PM,5KBYF5850HB600643,S6,22/11/2025 01:56:25 PM,PLATA,Cliente solicita: * SERVICIO DE MANTENIMIENTO.
10000944,22/11/2025 12:57:13 PM,BBQ328 ,10003070,99,,R,,86875,22/11/2025 01:14:05 PM,3HGRU5830JM500695,S6,22/11/2025 01:13:56 PM,BLANCO,Cliente solicita: * CAMBIO DE BATERIA.
10000951,26/11/2025 12:13:36 PM,D8V110 ,10000074,99,,R,,131394,28/11/2025 08:43:51 AM,JM8KE2W72E0204432,S6,28/11/2025 08:43:38 AM,NEGRO,CARRO ESTA PESADO ISTOP A VECES SE CONECTA Y AVECES NO EL SONIDO DELT. ESTA MAS FUERTE SERVICIO MANT. MENOR
10000955,27/11/2025 01:33:14 PM,AXK484 ,10002785,99,,R,,124314,10/12/2025 02:09:09 PM,YV1SZ595771288669,S6,10/12/2025 02:09:04 PM,,Mantenimiento preventivo Fuga de aceite
10000966,10/12/2025 11:28:25 AM,BFP687 ,10002938,99,,R,,61227,20/01/2026 11:11:20 AM,3N8CP5HD0KL462095,S6,16/01/2026 06:49:28 PM,ROJO METALICO,Cliente solicita: * REVSAR CAMIONETA NO TRACCIONA.
10000968,10/12/2025 01:37:10 PM,A2L102 ,10002817,99,,R,,152877,31/12/2025 10:42:30 AM,JHLRE3830AC200355,S9,10/12/2025 01:47:30 PM,NEGRO CRYSTAL,Cliente solicita: * REVISAR SISTEMA DE A/C A VECES DEJA DE ENFRIAR.
10000973,15/12/2025 12:44:53 PM,CJH444 ,10003175,99,,R,,15331,16/12/2025 06:35:56 PM,93HGH8860RK600781,S6,16/12/2025 06:35:47 PM,AZUL,Cliente solicita: * COTIZAR PLANCHADO DE PARACHOQUE POSTERIOR.
10001004,06/01/2026 10:44:10 AM,C0G441 ,10002968,99,,R,,91044,20/01/2026 06:47:07 PM,WDBRF42H67F851578,S6,08/01/2026 06:29:10 PM,PLATA,Cliente solicita: * MANTENIMIENTO PREVENTIVO.
10001025,19/01/2026 02:40:44 PM,BJY158 ,10003200,99,,R,,67662,19/01/2026 07:11:49 PM,1HGCG56702A500406,S9,19/01/2026 07:11:45 PM,VERDE,Cliente solicita: * CAMBIO DE RESORTES DELANTEROS. * REVISION DE TESTIGO ABS. * REVISION DE A/C.
10001026,19/01/2026 07:04:03 PM,C5V591 ,10002978,99,,R,,96657,29/01/2026 08:13:00 PM,SALVA2BG3CH615794,S6,29/01/2026 08:12:45 PM,VERDE,Cliente solicita: * REVISION DE POLEA DE CIGUENAL.
10001029,20/01/2026 02:09:10 PM,BTA426 ,10000005,99,,R,,51851,29/01/2026 08:13:31 PM,JMYXTCW5W9Z000405,S9,29/01/2026 08:13:25 PM,PLATA,REVISAR AL SALIR LA UNIDAD SE AGUANTA REVISAR LUZ ABS 
10001031,21/01/2026 11:55:37 AM,F6G040 ,10000049,99,,R,,74182,29/01/2026 08:14:48 PM,WBA3A1105EJ611090,S6,29/01/2026 08:14:42 PM,GRIS,SERVICIO MANTENIMIENTO MAYOR REVISAR GOLPE EN LA SUSPENSION POST ( AMORTIGUADORES ) REVISAR CIELO RAZO REPARAR REVISAR NIVEL DE ACEITE COLOCR BRAZOS DE PUERTA ( DENTRO DEL CARRO)
10001032,21/01/2026 12:12:27 PM,A1E566 ,10002841,99,,R,,78657,29/01/2026 08:15:12 PM,JS2ZC21SXA5552674,S9,21/01/2026 12:14:40 PM,ROJO,REVISAR A/C NO ENFRIA
10001033,21/01/2026 12:16:45 PM,ABB599 ,10000438,99,,R,,51088,29/01/2026 08:15:43 PM,1HGCT2278EA900092,S6,29/01/2026 08:15:39 PM,NEGRO,Cliente solicita: * COTIZAR PINTURA FUNDA DELANTERA DE PARACHOQUE. * COTIZAR PINTURA GDFGO. POSTERIOR IZQUIERDO. * COTIZAR PINTURA DE ARO DEL. Y POST. IZQ. Y DEL. DER.
10001037,22/01/2026 12:19:53 PM,BKA822 ,10002944,99,,R,,129464,27/03/2026 11:30:54 AM,LZWCDAGA3NC800218,S6,22/01/2026 12:21:44 PM,BLANCO CANDY,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISAR FRENOS. * REVISAR SUSPENSION. * REVISAR OLOR A QUEMADO. * REVISAR SONIDO DE RADIO SE DESCONECTA INTERMITENTEMENTE.
10001044,26/01/2026 04:44:37 PM,BMM423 ,10003182,99,,R,,63610,27/01/2026 06:42:27 PM,1HGRW1840JL502039,S7,27/01/2026 06:42:19 PM,GRIS,BALANCEAR 02 RUEDAS POSTERIORES 
10001046,28/01/2026 08:31:14 AM,BHY268 ,10002860,99,,R,,50153,29/01/2026 08:22:50 PM,3VVK665N3JM217248,S6,29/01/2026 08:22:22 PM,PLATA METALICO,REVISAR RUIDO EN DIRECCION REVISAR ESTADO BATERIA
10001047,28/01/2026 08:39:05 AM,APM124 ,10000015,99,,R,,95660,16/02/2026 07:06:13 PM,JF1BS9LC2GG073669,S6,16/02/2026 07:06:18 PM,GRIS OSCURO METALICO,SERVICIO MANTENIMIENTO MENOR
10001048,28/01/2026 08:58:10 AM,D8Q407 ,10003158,99,,R,,130180,11/02/2026 11:51:41 AM,WAUZZZ8E17A070559,S9,23/02/2026 10:00:38 AM,GRIS,Cliente solicita: * DIAGNOSTICO DE TESTIGOS EN TABLERO. 
10001088,13/02/2026 09:06:38 AM,BFS475 ,10003172,99,,R,,65636,27/03/2026 11:39:11 AM,VF1RZG00XKC312347,S6,14/02/2026 03:22:11 PM,BLANCO,CAMBIO RETEN DELANTERO CIEGUE?AL MANTENIMIENTO ALTERNADOR
10001089,13/02/2026 11:25:56 AM,F5E317 ,10003171,99,,R,,95246,19/02/2026 01:55:32 PM,KMHCT51CBEU136947,S6,19/02/2026 01:55:26 PM,BLANCO,LUZ CHECK ENGIE EN TABLERO MOTOR INESTABLE
10001092,14/02/2026 02:44:35 PM,F2W019 ,10002794,99,,R,,129694,19/02/2026 01:54:09 PM,KMHJM81BP7U701787,S6,14/02/2026 02:48:21 PM,AZUL OSCURO,Cliente solicita: * INSTALACION DE PANTALLA DE RADIO. * INSTALACION DE CAMARA DE RETROCESO. * INSTALACION DE SENSORES DE APROXIMACION POSTERIOR.
10001099,18/02/2026 07:50:42 AM,B0A494 ,10000455,99,,R,,153763,19/02/2026 01:50:02 PM,JHLRE3830BC202164,S7,18/02/2026 01:49:20 PM,NEGRO CRYSTAL,REVISAR AC NO ENFRIA
10001100,18/02/2026 12:39:35 PM,B7N172 ,10000039,99,,R,,185539,27/03/2026 10:33:35 AM,KNAPB811BB7143698,S6,27/03/2026 10:33:44 AM,PLATA BRILLANTE,"Cambio en retroceso demora al pasar de 60 a 80 km/h o querer adelantar , golpea Servicio Mantenimiento vencido golpe por el tubo de escape REINGRESA 24 MARZO 187,431 KM CAMBIOS PATINAN Y TIENE UN CONEJO EN LA DIRECCION ALGIRAR A LOS LADOS ( PROBO LUIS MORENO)"
10001103,19/02/2026 04:28:47 PM,C9L498 ,10003108,99,,R,,77090,26/02/2026 02:18:05 PM,WAUZZZ8R8CA124873,S6,24/02/2026 05:13:06 PM,GRIS,AUXILIO MECANICO - MIRAFLORES FUGA DE ACEITE POR CARTER FRENOS CHILLAN REVISAR SUSPENSION
10001105,20/02/2026 02:04:58 PM,BFF383 ,10002862,99,,R,,41077,01/05/2026 04:07:27 PM,JF1GT3LC5JG057320,S9,26/02/2026 02:28:53 PM,ROJO,CAMBIO DE ACEITE Y FILTRO ACEITE
10001107,23/02/2026 09:32:37 AM,C9L559 ,10002994,99,,R,,159889,26/02/2026 02:35:21 PM,5KBRL5860CB901414,S9,26/02/2026 02:35:17 PM,GRIS,REVISAR CHECK ENGINE EN TABLERO REVISAR FUGA DE REFRIGERANTE
10001108,24/02/2026 12:16:59 PM,BHO476 ,10003218,99,,R,,111290,26/02/2026 02:10:57 PM,1FM5K8F84JGC37042,S6,26/02/2026 02:10:19 PM,NEGRO,SERVICIO DE MANTENIMIENTO MAYOR
10001109,24/02/2026 12:40:27 PM,BBE930 ,10002987,99,,R,,107470,28/02/2026 12:49:08 PM,LVAV3BD31KN005184,S9,28/02/2026 12:49:03 PM,BLANCO,"REVISAR EMBRAGUE , AL CALENTAR POR RECORRIDO LOS CAMBIOS ENTRAN MUY DURO"
10001113,25/02/2026 02:00:56 PM,D8V110 ,10000074,99,,R,,134068,27/03/2026 11:41:55 AM,JM8KE2W72E0204432,S9,25/02/2026 02:04:00 PM,NEGRO,"SIENTE UN RUIDO AL ACELERAR , CONSTANTE"
10001114,26/02/2026 10:00:18 AM,BHW340 ,10002864,99,,R,,64177,28/02/2026 12:46:46 PM,JF1GT3LC5KG071572,S6,28/02/2026 12:46:26 PM,BLANCO CRISTAL PERLA,Cliente solicita: * MANTENIMIENTO PREVENTIVO.
10001115,26/02/2026 10:02:05 AM,ALK172 ,10000001,99,,R,,172196,28/02/2026 12:39:35 PM,JHLRD78806C207072,S6,28/02/2026 12:39:16 PM,PLATA ALABASTRO,Cliente solicita: * MANTENIMIENTO PREVENTIVO.
10001117,26/02/2026 06:12:20 PM,ROK763 ,10000017,99,,R,,164966,27/03/2026 11:42:36 AM,KNAMB761366103050,S6,07/03/2026 11:29:33 AM,ROJO CEREZA,REVISAR GOLPETEO EN PARCE CENTRAL BAJA AL ARRANCAR O GIRAR 90? A LA DERECHA POSIBLE SOPORTES REVISAR LLAVES
10001119,28/02/2026 08:09:20 AM,AHS043 ,10003220,99,,R,,50992,28/02/2026 12:34:47 PM,JF1GP7LC5GG226417,S6,02/03/2026 03:11:57 PM,GRIS,RTV Revision Tecnica Vehicular
10001127,05/03/2026 10:57:24 AM,ANP274 ,10003042,99,,R,,62788,22/03/2026 02:49:47 PM,5TDZARFH1GS017614,S9,06/03/2026 06:15:44 PM,DORADO,REVISAR AC NO ENFRIA
10001134,09/03/2026 09:56:48 AM,B6Y053 ,10000039,99,,R,,135321,20/04/2026 11:06:42 AM,JF1BL5LL55G012946,S9,20/04/2026 11:06:36 AM,PLATA,UNIDAD INGRESO RECALENTANDO
10001135,09/03/2026 10:28:06 AM,BLO508 ,10003125,99,,R,,96036,27/03/2026 12:05:34 PM,5KBYF6850KB600838,S6,22/03/2026 04:06:09 PM,GRIS,SERVICIO MANTENIMIENTO MAYOR REVSAR SISTEMA DE CARGA ( ALERTA EN TABLERO ) REVISAR CONSUMO ALTO DE COMBUSTIBLE
10001142,16/03/2026 09:32:41 AM,ABM189 ,10003225,99,,R,,74155,31/03/2026 02:31:04 PM,WAUZZZ8RXEA124523,S6,31/03/2026 02:00:09 PM,PLATA,Observacion: La cotizacion podria variar luego del desarme y verificacion del estado de los demas componentes internos. CONSUMO COMBUSTIBLE FAR POST LH REVISION GENERAL RTV VENCIDA
10001143,16/03/2026 11:48:06 AM,BXO578 ,10002800,99,,R,,45515,22/03/2026 05:05:11 PM,TSMYD21S1NMA26971,S6,22/03/2026 05:04:20 PM,PLATA,LLAVES TELEMANDOS
10001145,16/03/2026 01:05:07 PM,BDX778 ,10003204,99,,R,,97589,27/03/2026 12:09:55 PM,VF7VFAHXGLZ016404,S1,26/03/2026 01:08:13 PM,NEGRO,SERVICIO MANTENIMIENTO CLIENTE TRAE FILTROS
10001087,12/02/2026 09:09:01 AM,ALC017 ,10002743,99,,R,,57923,19/02/2026 01:56:04 PM,JF1SJ9LC5FG216633,S6,14/02/2026 03:12:53 PM,GRIS,SERVICIO MANTENIMIENTO MAYOR REVISAR FRENOS CHILLAN CASCABELEA TESTIGO EN TABLERO TAPIZADO DE TIMON Y CONSOLA
10001093,16/02/2026 08:04:22 AM,C3I295 ,10002838,99,,R,,137762,27/03/2026 11:40:45 AM,WAUZZZ4G7CN090647,S9,26/02/2026 02:15:10 PM,GRIS DAKOTA,REVISION GENERAL
10001097,17/02/2026 11:48:22 AM,P2S031 ,10002793,99,,R,,8830,27/03/2026 11:41:15 AM,3N1AB7AD1GL635981,S6,07/03/2026 11:36:01 AM,GRIS,CARROCERIAY PINTURA
